序号,辖区,零售药店代码（国家）,零售药店名称,地址,X,Y
3561,大鹏新区,P44030704492,深圳市海王星辰健康药房连锁有限公司葵涌家天下健康药房,深圳市大鹏新区葵涌街道葵新社区金葵西路1号家天下花园（二期）4栋101,,
3562,龙岗区,P44031004637,深圳市百年永祥大药房有限公司,深圳市龙岗区横岗街道横岗社区富康路92号B栋207,,
3563,坪山区,P44031004583,深圳市永祥药房连锁有限公司坑梓百草分店,深圳市坪山区坑梓街道秀新社区人民路118号115,,
3564,坪山区,P44031003202,深圳市瑞康大药房连锁有限公司坪山龙田分店,深圳市坪山区龙田街道龙田社区大水湾七巷279号101,,
3565,坪山区,P44031004546,深圳市俊龙药房有限公司新开路分店,深圳市坪山区龙田街道竹坑社区新开村43号101,,
3566,南山区,P44030503400,深圳市瑞草堂大药房有限公司后海分店,广东省深圳市南山区粤海街道后海村2号1楼101,,
3567,南山区,P44030500018,深圳市明华堂大药房有限公司留仙洞分店,深圳市南山区西丽街道留仙洞留仙村路85-3,,
3568,福田区,P44030404627,深圳广药联康医药有限公司药械分公司,深圳市福田区莲花街道福新社区益田路6013号江苏大厦A、B座B座907908909,,
3569,罗湖区,P44030304671,深圳市南北药行连锁有限公司百仕达分店,深圳市罗湖区翠竹街道翠达社区东晓路1005号东晓综合市场北楼104号C11-C12铺,,
3570,罗湖区,P44030304670,深圳市南北药行连锁有限公司景亿山庄分店,深圳市罗湖区东湖街道翠鹏社区东湖路90号景亿山庄1栋102,,
3571,罗湖区,P44030304765,深圳市千方百剂医药有限责任公司,深圳市罗湖区东晓街道草埔东吓屋村9号楼101店,,
3572,南山区,P44030504696,深圳市南北药行连锁有限公司现代城分店,深圳市南山区南山街道南光社区南光路17号现代城华庭1-5栋南光路17-3,,
3573,南山区,P44030504465,深圳市海王星辰健康药房连锁有限公司南头桃苑健康药房,深圳市南山区南头街道田厦社区桃苑单身公寓C、D号铺,,
3574,宝安区,P44030604663,深圳市南北药行连锁有限公司桥头社区分店,深圳市宝安区福海街道桥头社区桥荣路29号一层,,
3575,宝安区,P44030604662,深圳市南北药行连锁有限公司勤诚达悦园分店,深圳市宝安区新安街道灵芝园社区22区勤诚达悦园7座商业1205,,
3576,宝安区,P44030604660,深圳市南北药行连锁有限公司拾悦城分店,深圳市宝安区沙井街道坣岗社区宝安大道8181号拾悦里雅居1栋A座18号商铺,,
3577,宝安区,P44030604657,深圳市南北药行连锁有限公司信义领御分店,深圳市宝安区新安街道兴东社区69区洪浪北二路28号信义领御研发中心7栋113,,
3578,宝安区,P44030604694,深圳市健华药业连锁有限公司后瑞分店,深圳市宝安区航城街道后瑞社区爱民路58号101,,
3579,宝安区,P44030604695,深圳市健华药业连锁有限公司德丰分店,深圳市宝安区福永街道怀德社区芳华二区一巷6号政永楼二单元德丰路172号,,
3580,宝安区,P44030604606,深圳市海王星辰健康药房连锁有限公司石龙大道健康药房,深圳市宝安区石岩街道石龙社区石龙新村一区61号石龙大道17-1、17-2,,
3581,龙华区,P44030604605,深圳市海王星辰健康药房连锁有限公司大浪鸿盛御景健康药房,广东省深圳市龙华区大浪街道大浪社区鸿盛御景 2 栋 103,,
3582,宝安区,P44030604552,深圳市大参林药业连锁有限公司西乡流塘分店,深圳市宝安区西乡街道流塘社区前进二路 46 号华耀新生活前进二路 46-1,,
3583,宝安区,P44030604551,深圳市大参林药业连锁有限公司新安甲岸分店,广东省深圳市宝安区新安街道甲岸社区7区甲岸村81栋101-102(新圳西路57号),,
3584,宝安区,P44030604803,深圳市健鹏药业有限公司凤凰岗分店,深圳市宝安区西乡街道凤凰岗社区宝田一路225号1楼1号铺,,
3585,宝安区,P44030604806,深圳市健鹏药业有限公司南昌分店,深圳市宝安区西乡街道南昌社区南昌二队东十一巷13号103,,
3586,宝安区,P44030604807,深圳市健鹏药业有限公司永丰分店,深圳市宝安区西乡街道永丰社区八区109号102,,
3587,宝安区,P44030604808,深圳市健鹏医药有限公司马安山分店,深圳市宝安区沙井街道马安山社区马安山东区3栋102,,
3588,宝安区,P44030604805,深圳市健鹏医药有限公司尖岗山分店,深圳市宝安区新安街道布心社区尖岗山壹号花园6栋负109,,
3589,宝安区,P44030604634,深圳市瑞草堂大药房有限公司渔业分店,深圳市宝安区西乡街道渔业社区轻铁西九巷7号轻铁西九巷7-2,,
3590,宝安区,P44030604616,深圳市立丰大药房有限公司凤凰分店,深圳市宝安区福永街道凤凰社区凤凰商西区41号110,,
3591,宝安区,P44030604553,深圳市都市医药股份有限公司石岩分店,深圳市宝安区石岩街道官田社区吉祥路33号第11栋102,,
3592,宝安区,P44030604550,深圳市都市医药股份有限公司文汇分店,深圳市宝安区新安街道文汇社区34区华盛盛荟名庭1号楼107,,
3593,宝安区,P44030604600,深圳市广安利健康药房有限公司西乡雍和园分店,深圳市宝安区西乡街道庄边社区雍和园1栋A5,,
3594,宝安区,P44030604427,深圳市国华堂医药有限公司桥头分店,深圳市宝安区福海街道桥头社区桥南272号103,,
3595,宝安区,P44030604597,深圳市仁南大药房连锁有限责任公司凤田分店,深圳市宝安区西乡街道凤凰岗社区凤田中心区正门左边综合楼105,,
3596,宝安区,P44030604601,深圳市石岩水田药店,深圳市宝安区石岩街道水田新村九区4栋806,,
3597,宝安区,P44030604779,深圳市世泽堂大药房有限公司,深圳市宝安区福永街道凤凰社区凤凰东区133-1号101,,
3598,宝安区,P44030604763,深圳市顺心医药有限公司,深圳市宝安区沙井街道坣岗社区瑞源路2号宿舍楼松山西路3、5号,,
3599,宝安区,P44030604752,深圳市新新药业有限公司,深圳市宝安区福海街道塘尾社区接福路61号61-1,,
3600,龙岗区,P44030704682,深圳市南北药行连锁有限公司阅景花园分店,深圳市龙岗区南湾街道康乐社区中海阅景花园1栋107商铺,,
3601,龙岗区,P44030704680,深圳市南北药行连锁有限公司龙城天健花园分店,深圳市龙岗区龙城街道尚景社区建设路21号天健郡城4栋龙城建设路63,,
3602,龙岗区,P44030704467,深圳市海王星辰健康药房连锁有限公司龙城怡翠路健康药房,深圳市龙岗区龙城街道吉祥社区怡翠路202号保利上城二期2栋101,,
3603,龙岗区,P44030704367,深圳市健一生医药连锁有限公司麓园店,深圳市龙岗区龙城街道回龙埔社区麓园3栋半地下-S119商铺,,
3604,龙岗区,P44030704163,深圳市健一生医药连锁有限公司未来城店,深圳市龙岗区龙城街道黄阁坑社区佳兆业未来城5栋C、D座S5-056,,
3605,龙岗区,P44030704642,深圳市瑞草堂大药房有限公司平湖商业中心分店,深圳市龙岗区平湖街道平湖社区竹高塘路88号大皇公商业中心第14栋101,,
3606,龙岗区,P44030704644,深圳市瑞草堂大药房有限公司上八约分店,深圳市龙岗区吉华街道水径社区大靓村二区23号202,,
3607,龙岗区,P44030704641,深圳市瑞草堂大药房有限公司新三村分店,深圳市龙岗区布吉街道南三社区新三村东区11巷10号101房,,
3608,龙岗区,P44030704646,深圳市润泽堂药业连锁有限公司爱新分店,深圳市龙岗区龙城街道新联社区爱新小区6号101,,
3609,龙岗区,P44030704651,深圳市润泽堂药业连锁有限公司坳背社区分店,深圳市龙岗区园山街道保安社区坳背路79号112,,
3610,龙岗区,P44030704649,深圳市润泽堂药业连锁有限公司龙湖顺隆分店,深圳市龙岗区宝龙街道龙东社区龙湖路76号101,,
3611,龙岗区,P44030704579,深圳市立丰大药房有限公司新围仔分店,深圳市龙岗区坂田街道岗头社区新围仔冲之大道21号101,,
3612,龙岗区,P44030704577,广东瑞乐医药有限公司,深圳市龙岗区龙城街道嶂背社区嶂背河边二路11号富生厂第2栋厂房201-3,,
3613,龙岗区,P44030704613,深圳市金康大药房有限公司安良分店,深圳市龙岗区吉祥中路新鸿花园,,
3614,龙岗区,P44030703134,深圳市瑞康大药房连锁有限公司三联分店,深圳市龙岗区吉华街道三联社区龙景二区十二巷 5 号联和宾馆 101,,
3615,龙岗区,P44030704684,深圳市桐济堂医药有限公司文康分店,广东省深圳市龙岗区布吉街道文景社区中心区灏景明苑二栋A5商铺,,
3616,龙岗区,P44030704643,深圳市桐芯堂大药房有限公司合正丹郡分店,深圳市龙岗区南湾街道丹竹头社区沙平南路123号丹郡花园1栋S-019,,
3617,龙岗区,P44030704652,深圳市永祥药房连锁有限公司六联一分店,深圳市龙岗区坪地街道六联社区屯梓一街11-1号103、104,,
3618,龙华区,P44030904674,深圳市南北药行连锁有限公司凯滨分店,深圳市龙华区大浪街道大浪社区下岭排商业楼1号106、107,,
3619,龙华区,P44030904675,深圳市南北药行连锁有限公司元芬分店,深圳市龙华区大浪街道高峰社区元芬新村76号102,,
3620,龙华区,P44030904676,深圳市南北药行连锁有限公司油富分店,深圳市龙华区龙华街道富康社区油富商城综合楼油松路158-10号、158-11号,,
3621,龙华区,P44030902443,深圳市瑞草堂大药房有限公司曼海宁分店,深圳市龙华区大浪街道龙平社区曼海宁南区6栋173,,
3622,龙华区,P44030904629,深圳市润泽堂药业连锁有限公司东泉分店,深圳市龙华区民治街道北站社区东泉新村88栋88-2,,
3623,龙华区,P44030904632,广东东华医药连锁有限公司观澜桂花分店,深圳市龙华区观澜街道新澜社区沿河东路40号-53号沿河东路53号101,,
3624,龙华区,P44030904566,深圳市全美大药房有限公司康乐分店,深圳市龙华区龙华街道三联社区康乐花园18-1号,,
3625,龙华区,P44031104667,深圳市南北药行连锁有限公司新澜分店,深圳市龙华区观澜街道新澜社区升华二街44号102,,
3626,光明区,P44031104668,深圳市南北药行连锁有限公司高正分店,深圳市光明区光明街道光明社区河心南路高正花园高正苑二栋河心南路173号,,
3627,光明区,P44031104666,深圳市南北药行连锁有限公司马田分店,深圳市光明区马田街道合水口社区合水口新村西区一排1栋101-102,,
3628,光明区,P44031104669,深圳市宝华药行连锁有限公司新庄分店,深圳市光明区马田街道新庄社区大围旧村75栋101,,
3629,光明区,P44031104771,深圳市宝立康医药有限公司田寮分店,深圳市光明区玉塘街道田寮社区田明街29号102,,
3630,光明区,P44031104591,深圳市立丰大药房有限公司公明新围分店,深圳市光明新区马田街道新庄社区新围大门牌18号102号铺,,
3631,光明区,P44031104621,深圳市春草绿大药房有限公司,广东省深圳市光明区公明街道康乐路89号105,,
3632,光明区,P44031104795,深圳市国立堂医药科技有限公司田寮分店,深圳市光明区玉塘街道田寮社区文明路70号101,,
3633,光明区,P44031104715,深圳市新盛国药房有限公司,深圳市光明新区玉塘街道玉律社区玉泉东路119号101,,
3634,大鹏新区,P44030704645,惠阳一通大药房连锁有限公司葵涌三溪分店,深圳市大鹏新区葵涌办事处福塘南路23号-1,,
3635,坪山区,P44031004640,深圳市瑞草堂大药房有限公司坪山竹坑分店,深圳市坪山区龙田街道竹坑社区第三工业区科技路7108,,
3636,坪山区,P44031004636,深圳市润泽堂药业连锁有限公司龙田吉祥分店,深圳市坪山区龙田街道龙田社区新屋路2号102,,
3637,坪山区,P44031004635,惠州市天龙药业连锁有限公司华生分店,深圳市坪山区石井街道石井社区福民路23号101,,
3638,坪山区,P44031004594,深圳市广安利健康药房有限公司坑梓市场分店,深圳市坪山区坑梓街道秀新社区市场路1号101,,
3639,罗湖区,P44030303496,深圳市深联众康九州通大药房连锁有限公司清水河分店,深圳市罗湖区清水河街道草埔吓围新村110－1,,
3640,南山区,P44030502339,深圳市瑞草堂药业有限公司南山分店,深圳市南山区南山街道南山村西巷5号一楼10号铺（原3号铺）,,
3641,福田区,P44030404521,深圳市元和堂药业有限公司凯丰分店,深圳市福田区凯丰路凯丰花园（二期）2栋126号铺,,
3642,福田区,P44030404610,深圳医佳康大药房有限公司岗厦药店,深圳市福田区福田街道岗厦社区岗厦村东四坊28号103-1,,
3643,罗湖区,P44030304719,深圳市康之源大药房连锁有限公司黄贝岭分店,深圳市罗湖区黄贝街道黄贝岭社区深南东路1002号黄贝岭三路9号深业东岭1栋117铺-118铺,,
3644,罗湖区,P44030304766,深圳市瑞草堂大药房有限公司仙湖分店,深圳市罗湖区莲塘街道鹏兴社区仙湖路88号鹏基生活区110栋111,,
3645,罗湖区,P44030304534,深圳市元和堂药业有限公司莲塘分店,深圳市罗湖区国威路221号莲馨园龙香阁商铺004、005铺,,
3646,罗湖区,P44030304698,深圳市泰盛大药房连锁有限公司莲威分店,深圳市罗湖区莲塘街道莲塘社区莲塘村6巷38-39号104,,
3647,南山区,P44030504785,深圳市大参林药业连锁有限公司南山新围分店,深圳市南山区西丽街道新围社区新华大厦1栋104,,
3648,南山区,P44030504725,深圳市康之源大药房连锁有限公司乐尚林居分店,深圳市南山区南头街道同乐社区中山园路136号乐尚林居5栋132-133,,
3649,南山区,P44030504774,深圳市瑞草堂大药房有限公司塘朗一分店,深圳市南山区桃源街道塘朗社区桃源街道宝能城花园（西区）3栋半地下126,,
